번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
519,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-23,"2022년 긴급복지지원 사업비 지급 - 생계비(김희* 외 8가구, 13명)","           6,714,800"
520,일반회계,복지정책과,자원봉사 활동지원,행사실비지원금,2022-09-23,자원봉사 캠프 운영비 지급(4분기),"           6,300,000"
521,일반회계,복지정책과,기본경비(복지정책과),부서운영업무추진비,2022-09-23,부서운영 업무추진비 지급(2022. 9월) -1차,"             338,830"
522,일반회계,복지정책과,국가보훈대상자 및 보훈단체 지원,사무관리비,2022-09-23,2022년 9월 보훈단체 사무실 임차료 지급,"           2,000,000"
523,일반회계,복지정책과,국가보훈대상자 및 보훈단체 지원,사회보장적수혜금,2022-09-23,2022년 9월 국가보훈대상자 보훈예우수당 지급,"          90,000,000"
524,일반회계,복지정책과,국가보훈대상자 및 보훈단체 지원,사회보장적수혜금,2022-09-23,2022년 9월 국가보훈대상자 사망위로금 지급,"           2,200,000"
525,일반회계,복지정책과,읍면동 찾아가는 보건복지통합서비스지원,사회보장적수혜금,2022-09-23,읍면동 찾아가는 보건복지통합서비스(동 단위 사례관리) 사업비 지급,"           1,000,000"
526,일반회계,복지정책과,코로나19 생활지원비 사업,사회보장적수혜금,2022-09-23,2022년 코로나-19 입원·격리자 생활지원비 지급(15차-내국인),"         157,623,300"
527,일반회계,복지정책과,코로나19 생활지원비 사업,사회보장적수혜금,2022-09-23,2022년 코로나-19 입원·격리자 생활지원비 지급(15차-외국인),"           2,350,000"
528,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-22,"2022년 긴급복지지원 사업비 지급 - 생계비(이양* 외 1가구, 2명)","           1,166,800"
529,일반회계,복지정책과,자원봉사자 관리,시책추진업무추진비,2022-09-22,자원봉사자 관리 시책추진업무추진비 지급,"             168,000"
530,일반회계,복지정책과,기본경비(복지정책과),사무관리비,2022-09-22,2022년 7월 ~ 9월 신문구독료 지출(경향신문),"              45,000"
531,일반회계,복지정책과,국가보훈대상자 및 보훈단체 지원,시책추진업무추진비,2022-09-22,국가보훈대상자 및 보훈단체 지원 시책추진업무추진비 지급,"             237,000"
532,일반회계,복지정책과,서울형 긴급복지 지원,사회보장적수혜금,2022-09-22,서울형 긴급복지지원 사업비 지급-생계비(임재진 외 5가구),"           2,400,000"
533,일반회계,복지정책과,읍면동 찾아가는 보건복지통합서비스지원,공공운영비,2022-09-22,2022년 8월분 찾동 스마트워치 및 응급호출기 이용료 지출,"             778,800"
534,일반회계,복지정책과,복지정보공유플랫폼 구축,시책추진업무추진비,2022-09-22,복지정보공유플랫폼 구축 시책추진업무추진비 지급,"              81,000"
535,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-21,2022년 긴급복지지원사업비 - 생계비(0921 김영남 외 2가구),"           1,750,200"
536,일반회계,복지정책과,"위기가정통합지원센터
운영",공공운영비,2022-09-21,위기가정통합지원센터 업무전용 이동통신(휴대폰)요금 납부,"              49,500"
537,일반회계,복지정책과,복지정보공유플랫폼 구축,사무관리비,2022-09-21,동대문구복지정보공유플랫폼 홍보영상 촬영 소득세 및 지방소득세 지출,"              26,400"
538,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-20,"2022년 긴급복지지원 사업비 지급 - 생계비(김연옥 외 6가구, 10명)","           5,153,400"
539,일반회계,복지정책과,고독사 예방사업 추진,사무관리비,2022-09-20,1인가구 안부살핌서비스 이용요급 납부,"             104,500"
540,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-19,"2022년 긴급복지지원 사업비 지급 - 생계비(박재* 외 7가구, 8명)","           4,667,200"
541,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-19,"2022년 긴급복지지원 사업비 지급 - 주거비(박태* 1가구, 1명)","             270,000"
542,일반회계,복지정책과,"위기가정통합지원센터
운영",시책추진업무추진비,2022-09-19,위기가정통합지원센터 시책추진업무추진비 지급,"              74,000"
543,일반회계,복지정책과,복지정보공유플랫폼 구축,사무관리비,2022-09-19,동대문구복지정보공유플랫폼 홍보영상 촬영비 지출,"             273,600"
544,일반회계,복지정책과,주민생활지원 직무역량 강화,사무관리비,2022-09-16,지역사회보장계획 최종보고회 회의 참석 수당 지급,"             840,000"
545,일반회계,복지정책과,민관협력체계 구축지원,사회복지사업보조,2022-09-16,동대문구사회복지협의회 종사자 사회복지대회 및 워크숍 사업보조금 교부,"          10,000,000"
546,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-16,"2022년 긴급복지지원 사업비 지급 - 생계비(권정* 외 11가구, 16명)","           8,465,000"
547,일반회계,복지정책과,읍면동 찾아가는 보건복지통합서비스지원,사회보장적수혜금,2022-09-16,읍면동 찾아가는 보건복지통합서비스(동 단위 사례관리) 사업비 지급,"             560,000"
548,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-15,"2022년 긴급복지지원 사업비 지급 - 생계비(김은* 외 3가구, 8명)","           3,681,100"
549,일반회계,복지정책과,자원봉사 활동지원,시책추진업무추진비,2022-09-15,자원봉사 활동지원 관련 업무추진비 지급,"              47,000"
550,일반회계,복지정책과,자원봉사자 관리,행사실비지원금,2022-09-15,강사료 소득세 및 주민세 납부(8월 청소년 사이버 윤리교육 및 선플달기 캠페인),"              13,200"
551,일반회계,복지정책과,자원봉사센터 운영,공공운영비,2022-09-15,자원봉사센터 팩스 요금 납부(2022년 8월),"               5,720"
552,일반회계,복지정책과,서울형 긴급복지 지원,사회보장적수혜금,2022-09-15,서울형 긴급복지지원 사업비 지급-생계비(김규순 외 7가구),"           3,017,240"
553,일반회계,복지정책과,돌봄SOS센터 사업,사회보장적수혜금,2022-09-15,"2022년 8월 『돌봄SOS센터』 서비스 제공금액 지급(식사지원, 주거편의)","          11,977,200"
554,일반회계,복지정책과,돌봄SOS센터 사업,사회보장적수혜금,2022-09-15,"2022년 8월 『돌봄SOS센터』서비스 제공금액 지급(일시재가, 단기시설, 동행지원)","          56,881,490"
555,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-14,"2022년 긴급복지지원 사업비 지급 - 생계비(라종* 외 3가구, 4명)","           2,333,600"
556,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-13,"2022년 긴급복지지원 사업비 지급 - 생계비(정영*외 6가구, 14명)","           6,108,800"
557,일반회계,복지정책과,자원봉사자 관리,행사실비지원금,2022-09-13,자원봉사 프로그램 행사실비 지급(봉사활동 참여자 중식),"              66,000"
558,일반회계,복지정책과,자원봉사 프로그램 운영,행사운영비,2022-09-13,자원봉사 프로그램 행사운영비 지급(영시니어-송편 기타재료),"             139,280"
559,일반회계,복지정책과,자원봉사 프로그램 운영,행사운영비,2022-09-13,자원봉사 프로그램 행사운영비 지급(영시니어-송편만들기),"             310,000"
560,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-08,"2022년 긴급복지지원 사업비 지급 - 생계비(김봄* 외 19가구, 27명)","          14,013,000"
561,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-08,2022년 긴급복지지원 사업비 지급 - 생계비(김준희 외 6가구),"           4,478,400"
562,일반회계,복지정책과,자원봉사 활동지원,사무관리비,2022-09-08,우수자원봉사자증 제작 구입비 지급,"             550,000"
563,일반회계,복지정책과,자원봉사자 관리,행사실비지원금,2022-09-08,청소년 사이버윤리교육 및 선플달기 캠페인 강사료 지급(8월),"             136,800"
564,일반회계,복지정책과,사회복무요원 복무관리(전환사업),사회복무요원보상금,2022-09-08,2022년 8월분 사회복무요원 보수 지급(e호조 미연계로 인한 재결재),"          77,818,840"
565,일반회계,복지정책과,읍면동 찾아가는 보건복지통합서비스지원,사회보장적수혜금,2022-09-08,읍면동 찾아가는 보건복지통합서비스(동 단위 사례관리) 사업비 지급,"             310,000"
566,일반회계,복지정책과,"위기가정통합지원센터
운영",시책추진업무추진비,2022-09-08,위기가정통합지원센터 시책추진업무추진비 지급,"              90,000"
567,일반회계,복지정책과,돌봄SOS센터 사업,시책추진업무추진비,2022-09-08,돌봄SOS센터 사업 시책추진업무추진비 지급,"             102,000"
568,일반회계,복지정책과,우리동네 돌봄단 사업 지원,기타보상금,2022-09-08,2022년 우리동네돌봄단 활동비 지급(8월),"           6,821,760"
569,일반회계,복지정책과,복지정보공유플랫폼 구축,시책추진업무추진비,2022-09-08,복지정보공유플랫폼 구축 시책추진업무추진비 지급,"              94,000"
570,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-07,2022년 긴급복지지원 사업비 지급 - 생계비(윤형철 외 3가구),"           2,333,600"
571,일반회계,복지정책과,서울형 긴급복지 지원,사회보장적수혜금,2022-09-07,서울형 긴급복지지원 사업비 지급 - 생계비(대민 외 2가구),"           1,100,000"
572,일반회계,복지정책과,서울형 긴급복지 지원,사회보장적수혜금,2022-09-07,서울형 긴급복지지원 사업비 지급 ？ 생계비(유구석 외 7가구),"           3,161,890"
573,일반회계,복지정책과,긴급복지 지원,사회보장적수혜금,2022-09-06,"2022년 긴급복지지원 사업비 지급 - 생계비(이근* 외 3가구, 5명)","           2,728,200"
574,일반회계,복지정책과,자원봉사자 관리,기간제근로자등보수,2022-09-06,자원봉사센터 코디네이터 상여금 지급(추석 명절휴가비),"           1,000,000"
575,일반회계,복지정책과,자원봉사센터 운영,기간제근로자등보수,2022-09-06,자원봉사센터 기간제근로자 상여금 지급(추석 명절휴가비),"             300,000"
576,일반회계,복지정책과,국가보훈대상자 및 보훈단체 지원,사회보장적수혜금,2022-09-06,2022년 국가보훈대상자 「명절(추석) 위문금」 지급,"         100,170,000"
577,일반회계,복지정책과,보듬누리사업 활성화,시책추진업무추진비,2022-09-06,보듬누리사업 활성화 업무추진비 지급,"             348,000"
